📻┃综.合,#genre#
CCTV11,http://175.10.228.184:8081/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.228.160.211:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://223.159.8.103:8099/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.151.51.74:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://175.10.228.184:8081/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://222.241.154.37:9901/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://124.228.160.211:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://175.10.228.184:8081/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.159.8.103:8099/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://222.241.154.37:9901/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://175.10.228.184:8081/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://175.10.228.184:8081/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://124.228.160.211:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://223.159.8.103:8099/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://175.10.228.184:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://175.10.228.184:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://124.228.160.211:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://223.159.8.103:8099/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://223.151.51.74:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://175.10.228.184:8081/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://124.228.160.211:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://175.10.228.184:8081/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://223.159.8.103:8099/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://222.241.154.37:9901/tsfile/live/23016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://222.241.154.37:9901/tsfile/live/23016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://223.151.51.74:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://222.241.154.37:9901/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://124.228.160.211:9901/tsfile/live/0019_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://222.241.154.37:9901/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0
卫视频道,#genre#
河北卫视,http://60.6.255.8:2180/live/hebws/index.m3u8
河北经济,http://60.6.255.8:2180/live/hebjj/index.m3u8
河北都市,http://60.6.255.8:2180/live/hebds/index.m3u8
河北影视,http://60.6.255.8:2180/live/hebys/index.m3u8
少儿科教,http://60.6.255.8:2180/live/hebse/index.m3u8
河北公共,http://60.6.255.8:2180/live/hebsgg/index.m3u8
河北农民,http://60.6.255.8:2180/live/hebnm/index.m3u8
湖南卫视,http://60.6.255.8:2180/live/hunws/index.m3u8
浙江卫视,http://60.6.255.8:2180/live/zjws/index.m3u8
江苏卫视,http://60.6.255.8:2180/live/jsws/index.m3u8
安徽卫视,http://60.6.255.8:2180/live/ahws/index.m3u8
北京卫视,http://60.6.255.8:2180/live/bjws/index.m3u8
天津卫视,http://60.6.255.8:2180/live/tjws/index.m3u8
辽宁卫视,http://60.6.255.8:2180/live/lnws/index.m3u8
山东卫视,http://60.6.255.8:2180/live/sdws/index.m3u8
云南卫视,http://60.6.255.8:2180/live/ynws/index.m3u8
河南卫视,http://60.6.255.8:2180/live/henws/index.m3u8
黑龙江卫视,http://60.6.255.8:2180/live/hljws/index.m3u8
四川卫视,http://60.6.255.8:2180/live/scws/index.m3u8
江西卫视,http://60.6.255.8:2180/live/jxws/index.m3u8
贵州卫视,http://60.6.255.8:2180/live/gzws/index.m3u8
深圳卫视,http://60.6.255.8:2180/live/szws/index.m3u8
湖北卫视,http://60.6.255.8:2180/live/hubws/index.m3u8
东方卫视,http://60.6.255.8:2180/live/dfws/index.m3u8
重庆卫视,http://60.6.255.8:2180/live/cqws/index.m3u8
东南卫视,http://60.6.255.8:2180/live/dnws/index.m3u8
广东卫视,http://60.6.255.8:2180/live/gdws/index.m3u8
广西卫视,http://60.6.255.8:2180/live/gxws/index.m3u8
吉林卫视,http://60.6.255.8:2180/live/jlws/index.m3u8
陕西卫视,http://60.6.255.8:2180/live/sxws/index.m3u8
山西卫视,http://60.6.255.8:2180/live/shxws/index.m3u8
内蒙古卫视,http://60.6.255.8:2180/live/nmgws/index.m3u8
青海卫视,http://60.6.255.8:2180/live/qhws/index.m3u8
海南卫视,http://60.6.255.8:2180/live/lyws/index.m3u8
宁夏卫视,http://60.6.255.8:2180/live/nxws/index.m3u8
甘肃卫视,http://60.6.255.8:2180/live/gsws/index.m3u8

卡酷少儿,http://60.6.255.8:2180/live/kkse/index.m3u8
金鹰卡通,http://60.6.255.8:2180/live/jykt/index.m3u8
汽摩,http://60.6.255.8:2180/live/qimo/index.m3u8
老故事,http://60.6.255.8:2180/live/lgsh/index.m3u8
环球奇观,http://60.6.255.8:2180/live/hqqg/index.m3u8
文物宝库,http://60.6.255.8:2180/live/wwbk/index.m3u8
国学频道,http://60.6.255.8:2180/live/gxpd/index.m3u8
茶频道,http://60.6.255.8:2180/live/chapd/index.m3u8
女性时尚,http://60.6.255.8:2180/live/nxss/index.m3u8
梨园频道,http://60.6.255.8:2180/live/lypd/index.m3u8
新闻综合,http://60.6.255.8:2180/live/xwzh/index.m3u8
纪实人文,http://60.6.255.8:2180/live/jishhd/index.m3u8
邢台综合,http://60.6.255.8:2180/live/hbxtzh/index.m3u8
邢台公共,http://60.6.255.8:2180/live/hbxtgg/index.m3u8
快乐垂钓,http://60.6.255.8:2180/live/klcd/index.m3u8
睛彩河北,http://60.6.255.8:2180/live/qchb/index.m3u8
早期教育,http://60.6.255.8:2180/live/zqjy/index.m3u8
陶瓷频道,http://60.6.255.8:2180/live/tcpd/index.m3u8
求索纪录,http://60.6.255.8:2180/live/qsjl/index.m3u8
浙江卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=zjws
东方卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=dfws
辽宁卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=llws
北京卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=bjws
贵州卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=gzws
重庆卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cqws
云南卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=ynwx
旅游卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=lyws
安徽卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=ahws
优漫卡通,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=ymkt
江西卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=jxws
吉林卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=jlws
天津卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=tjws
卡酷动画,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=kkdh
广西卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=gxws
四川卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=scws
湖北卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=hbws
陕西卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=sxws
江苏卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=jsws
东南卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=dnws
黑龙江卫视http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=hljws
广东卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=gdws
山东卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=sdwd
湖南经视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=hnjs
湖南公共,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=hngg
湖南卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=hnws
金鹰卡通,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=jykt
河南卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=henws

河北卫视,http://222.223.118.222:2180/live/hebws/index.m3u8
河北经济,http://222.223.118.222:2180/live/hebjj/index.m3u8
河北都市,http://222.223.118.222:2180/live/hebds/index.m3u8
河北影视,http://222.223.118.222:2180/live/hebys/index.m3u8
少儿科教,http://222.223.118.222:2180/live/hebse/index.m3u8
河北公共,http://222.223.118.222:2180/live/hebsgg/index.m3u8
河北农民,http://222.223.118.222:2180/live/hebnm/index.m3u8
湖南卫视,http://222.223.118.222:2180/live/hunws/index.m3u8
浙江卫视,http://222.223.118.222:2180/live/zjws/index.m3u8
江苏卫视,http://222.223.118.222:2180/live/jsws/index.m3u8
安徽卫视,http://222.223.118.222:2180/live/ahws/index.m3u8
北京卫视,http://222.223.118.222:2180/live/bjws/index.m3u8
天津卫视,http://222.223.118.222:2180/live/tjws/index.m3u8
辽宁卫视,http://222.223.118.222:2180/live/lnws/index.m3u8
山东卫视,http://222.223.118.222:2180/live/sdws/index.m3u8
云南卫视,http://222.223.118.222:2180/live/ynws/index.m3u8
河南卫视,http://222.223.118.222:2180/live/henws/index.m3u8
黑龙江卫视,http://222.223.118.222:2180/live/hljws/index.m3u8
四川卫视,http://222.223.118.222:2180/live/scws/index.m3u8
江西卫视,http://222.223.118.222:2180/live/jxws/index.m3u8
贵州卫视,http://222.223.118.222:2180/live/gzws/index.m3u8
深圳卫视,http://222.223.118.222:2180/live/szws/index.m3u8
湖北卫视,http://222.223.118.222:2180/live/hubws/index.m3u8
东方卫视,http://222.223.118.222:2180/live/dfws/index.m3u8
重庆卫视,http://222.223.118.222:2180/live/cqws/index.m3u8
东南卫视,http://222.223.118.222:2180/live/dnws/index.m3u8
广东卫视,http://222.223.118.222:2180/live/gdws/index.m3u8
广西卫视,http://222.223.118.222:2180/live/gxws/index.m3u8
吉林卫视,http://222.223.118.222:2180/live/jlws/index.m3u8
陕西卫视,http://222.223.118.222:2180/live/sxws/index.m3u8
山西卫视,http://222.223.118.222:2180/live/shxws/index.m3u8
内蒙古卫视,http://222.223.118.222:2180/live/nmgws/index.m3u8
青海卫视,http://222.223.118.222:2180/live/qhws/index.m3u8
旅游卫视,http://222.223.118.222:2180/live/lyws/index.m3u8
宁夏卫视,http://222.223.118.222:2180/live/nxws/index.m3u8
甘肃卫视,http://222.223.118.222:2180/live/gsws/index.m3u8
卡酷少儿,http://222.223.118.222:2180/live/kkse/index.m3u8
金鹰卡通,http://222.223.118.222:2180/live/jykt/index.m3u8
第一剧场,http://222.223.118.222:2180/live/dyjc/index.m3u8
风云剧场,http://222.223.118.222:2180/live/fyjc/index.m3u8
怀旧剧场,http://222.223.118.222:2180/live/hjjc/index.m3u8
风云音乐,http://222.223.118.222:2180/live/fyyy/index.m3u8
风云足球,http://222.223.118.222:2180/live/fyzq/index.m3u8
高尔夫网球,http://222.223.118.222:2180/live/gefwq/index.m3u8
武术世界,http://222.223.118.222:2180/live/wssj/index.m3u8
国防军事,http://222.223.118.222:2180/live/gfjs/index.m3u8
世界地理,http://222.223.118.222:2180/live/sjdl/index.m3u8
汽摩,http://222.223.118.222:2180/live/qimo/index.m3u8
老故事,http://222.223.118.222:2180/live/lgsh/index.m3u8
环球奇观,http://222.223.118.222:2180/live/hqqg/index.m3u8
文物宝库,http://222.223.118.222:2180/live/wwbk/index.m3u8
国学频道,http://222.223.118.222:2180/live/gxpd/index.m3u8

上海卫视,http://223.151.51.74:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://175.10.228.184:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://175.10.228.184:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://124.228.160.211:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://223.159.8.103:8099/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
上海卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://222.241.154.37:9901/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://124.228.160.211:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://175.10.228.184:8081/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://175.10.228.184:8081/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://223.159.8.103:8099/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://222.241.154.37:9901/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://175.10.228.184:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://175.10.228.184:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://124.228.160.211:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://223.159.8.103:8099/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://175.10.228.184:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://175.10.228.184:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.151.51.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://175.10.228.184:8081/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://175.10.228.184:8081/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://124.228.160.211:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.159.8.103:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://175.10.228.184:8081/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://175.10.228.184:8081/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://175.10.228.184:8081/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://124.228.160.211:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://175.10.228.184:8081/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.159.8.103:8099/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://175.10.228.184:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://175.10.228.184:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://124.228.160.211:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://223.159.8.103:8099/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.151.51.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://175.10.228.184:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://175.10.228.184:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.159.8.103:8099/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://175.10.228.184:8081/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://175.10.228.184:8081/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.151.51.74:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.241.154.37:9901/tsfile/live/23031_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://124.228.160.211:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://175.10.228.184:8081/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://175.10.228.184:8081/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.159.8.103:8099/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://222.241.154.37:9901/tsfile/live/23031_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://175.10.228.184:8081/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.228.160.211:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://175.10.228.184:8081/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://223.159.8.103:8099/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://175.10.228.184:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://175.10.228.184:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.228.160.211:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://223.159.8.103:8099/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://223.151.51.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.228.160.211:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://175.10.228.184:8081/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://175.10.228.184:8081/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://223.159.8.103:8099/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://223.151.51.74:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://222.241.154.37:9901/tsfile/live/23039_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://175.10.228.184:8081/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://175.10.228.184:8081/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://124.228.160.211:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://223.159.8.103:8099/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://222.241.154.37:9901/tsfile/live/23039_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://175.10.228.184:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://175.10.228.184:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://223.151.51.74:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://175.10.228.184:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://124.228.160.211:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://175.10.228.184:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://223.159.8.103:8099/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://223.151.51.74:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://175.10.228.184:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://175.10.228.184:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://124.228.160.211:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://223.159.8.103:8099/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://175.10.228.184:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://124.228.160.211:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://175.10.228.184:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://223.159.8.103:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://175.10.228.184:8081/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.241.154.37:9901/tsfile/live/23044_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://124.228.160.211:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://175.10.228.184:8081/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://223.159.8.103:8099/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://222.241.154.37:9901/tsfile/live/23044_1.m3u8?key=txiptv&playlive=1&authid=0
